id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,mths_since_last_major_derog,acc_now_delinq,tot_cur_bal,acc_open_past_24mths,avg_cur_bal,bc_util,chargeoff_within_12_mths,delinq_amnt,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,num_actv_bc_tl,num_bc_tl,num_il_tl,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens
44046008,30000,30000,30000, 36 months,13.33%,1015.6,Sales,3 years,MORTGAGE,121000,Verified,15-Apr,Current,small_business,282xx,NC,14.31,0,1-Jan,735,739,0,NA,NA,13,0,11950,33.70%,24,16-Feb,1137.82,16-Mar,16-Feb,NA,0,120686,8,9284,8.8,0,0,1,4,NA,9,1,5,16,0,0,0,5,0,0,0
43975823,12250,12250,12250, 36 months,18.25%,444.41,owner/operator,1 year,MORTGAGE,55000,Verified,15-Apr,Current,small_business,294xx,SC,21.97,0,1-Feb,660,664,0,63,111,7,1,4648,77.50%,15,16-Feb,444.41,16-Mar,16-Feb,63,0,221837,3,31691,77.5,0,0,1,46,63,2,4,6,7,0,0,0,1,25,0,1
42303615,7525,7525,7525, 36 months,17.86%,271.52,Registered Nurse,2 years,MORTGAGE,45000,Verified,15-Mar,Fully Paid,small_business,377xx,TN,26.93,0,9-Apr,680,684,1,NA,NA,9,0,52599,85.20%,14,15-Sep,6884.07,,15-Oct,NA,0,264485,3,29387,80.7,0,0,1,13,NA,3,2,4,3,0,0,0,0,66.7,0,0
43965153,35000,35000,35000, 36 months,13.33%,1184.86,Registerend Nurse,10+ years,MORTGAGE,250000,Verified,15-Apr,Current,small_business,917xx,CA,5.88,0,Jul-82,710,714,0,79,NA,12,0,2825,5.10%,28,16-Feb,1184.86,16-Apr,16-Feb,79,0,1107231,5,92269,5.1,0,0,11,6,NA,12,6,13,2,0,0,0,3,0,0,0
44138092,2200,2200,2200, 36 months,13.99%,75.19,SQAE,9 years,RENT,98285,Verified,15-Apr,Current,small_business,600xx,IL,4.79,0,3-Mar,715,719,1,NA,NA,10,0,6752,29.90%,15,16-Feb,75.19,16-Apr,16-Feb,NA,0,10434,5,1043,35.9,0,0,0,8,NA,5,3,5,2,0,0,0,3,0,0,0
43849477,20000,20000,19750, 60 months,25.57%,593.73,Quality Assurance Manager,1 year,MORTGAGE,90000,Verified,15-Mar,Current,small_business,981xx,WA,12.71,0,5-Feb,700,704,2,71,NA,17,0,15451,34.20%,23,16-Jan,593.73,16-Mar,16-Feb,71,0,271519,9,15972,29.3,0,0,3,2,71,0,5,14,2,0,0,0,6,0,0,0
43215650,20000,20000,20000, 60 months,12.29%,447.83,Retention Office Manager,10+ years,MORTGAGE,88452,Verified,15-Mar,Current,small_business,198xx,DE,5.35,0,Feb-00,805,809,0,NA,NA,5,0,0,0%,21,16-Feb,447.83,16-Mar,16-Feb,NA,0,178715,3,35743,0,0,0,2,70,NA,22,0,4,14,0,0,0,1,0,0,0
43155367,13200,13200,13200, 60 months,18.84%,341.26,Customer Care Area Manager,10+ years,MORTGAGE,92000,Verified,15-Mar,Charged Off,small_business,731xx,OK,18.99,0,Mar-99,720,724,0,60,NA,10,0,11102,32.70%,25,15-Jul,341.26,,16-Jan,NA,0,195178,2,19518,35.9,0,0,4,20,NA,22,4,7,8,0,0,0,0,40,0,0
44045630,35000,35000,35000, 36 months,18.84%,1280.14,Facility Manager ,10+ years,MORTGAGE,73000,Verified,15-Mar,Current,small_business,300xx,GA,5.74,0,3-Jul,680,684,0,64,NA,22,0,11653,48.20%,29,16-Jan,1280.14,16-Mar,16-Feb,NA,0,96582,3,4390,48.2,0,0,2,10,64,4,3,7,19,0,0,0,2,25,0,0
43945228,14000,14000,14000, 36 months,16.55%,496.01,Operations Manager,4 years,RENT,100000,Verified,15-Mar,Fully Paid,small_business,760xx,TX,6.54,0,9-Jul,755,759,0,NA,NA,4,0,2410,11.70%,8,15-Aug,13029.01,,16-Feb,NA,0,11675,5,2919,14,0,0,0,49,NA,15,2,2,5,0,0,0,1,0,0,0
43904225,8075,8075,8075, 36 months,17.57%,290.2,owner,10+ years,RENT,65000,Not Verified,15-Apr,Current,small_business,223xx,VA,8.97,1,Feb-00,680,684,1,22,45,7,3,4799,36.90%,24,16-Feb,290.2,16-Mar,16-Feb,59,0,14168,5,2361,37.8,0,0,2,11,22,1,2,11,2,0,0,0,2,0,3,0
42324332,24300,24300,24300, 36 months,13.33%,822.64,Owner,10+ years,MORTGAGE,80000,Source Verified,15-Apr,Current,small_business,996xx,AK,27.42,0,Dec-94,660,664,0,26,NA,7,0,20200,116.10%,20,16-Feb,822.64,16-Mar,16-Feb,45,0,52478,1,8746,122.4,0,0,6,31,NA,4,3,4,8,0,0,0,1,100,0,0
43014529,10000,10000,10000, 36 months,16.55%,354.3,Executive Assistant,3 years,RENT,54000,Verified,15-Mar,Current,small_business,946xx,CA,3.09,0,8-May,720,724,0,NA,NA,2,0,4261,53.30%,6,16-Feb,354.3,16-Mar,16-Feb,NA,0,4261,1,2131,NA,0,0,0,NA,NA,NA,0,2,2,0,0,0,0,NA,0,0
43840799,5000,5000,5000, 36 months,14.65%,172.48,OWNER,10+ years,MORTGAGE,55000,Not Verified,15-Mar,Current,small_business,334xx,FL,8.1,0,Nov-89,675,679,2,NA,NA,16,0,5600,31%,18,16-Jan,172.48,16-Mar,16-Feb,NA,0,5600,14,350,64,0,0,0,5,NA,2,2,3,1,NA,0,0,4,50,0,0
42713115,12250,12250,12250, 36 months,16.99%,436.69,Body Worker,10+ years,RENT,100000,Source Verified,15-Apr,Current,small_business,109xx,NY,9.71,0,1-Jul,705,709,2,24,NA,8,0,4354,44.40%,18,16-Feb,436.69,16-Mar,16-Feb,24,0,25161,1,3145,56.4,0,0,0,56,24,0,2,7,5,0,0,0,1,0,0,0
43639549,15000,15000,15000, 60 months,17.86%,379.76,Consultant,8 years,MORTGAGE,86000,Verified,15-Mar,Current,small_business,903xx,CA,9.71,0,11-Jan,675,679,0,28,NA,5,0,4604,65.80%,8,16-Feb,379.76,16-Mar,16-Feb,NA,0,31327,5,6265,62.1,0,0,0,20,28,21,2,3,2,0,0,0,1,0,0,0
43370843,14100,14100,14100, 36 months,18.25%,511.52,Sales,2 years,RENT,65000,Verified,15-Mar,Late (31-120 days),small_business,076xx,NJ,27.4,5,1-Nov,660,664,1,23,71,16,1,9919,60.90%,38,16-Jan,511.52,16-Mar,16-Feb,NA,0,52724,6,3295,63.2,0,0,1,9,NA,6,7,14,17,0,0,0,4,28.6,1,0
43639507,4500,4500,4500, 36 months,13.33%,152.34,Fed Ex Ground Contractor,10+ years,RENT,130000,Source Verified,15-Mar,Current,small_business,720xx,AR,4.78,0,Apr-97,675,679,3,NA,22,5,8,6519,26.50%,7,16-Feb,152.34,16-Mar,16-Feb,NA,0,23138,4,4628,26.2,0,0,2,8,NA,1,2,2,1,0,0,0,3,50,0,8
43789538,14175,14175,14175, 36 months,21.67%,538.94,machinist,< 1 year,RENT,57000,Source Verified,15-Apr,Current,small_business,105xx,NY,25.68,0,6-May,670,674,0,NA,49,9,1,6727,66%,14,16-Feb,538.94,16-Apr,16-Feb,NA,0,48096,5,5344,86.2,0,0,0,9,NA,9,4,5,6,0,0,0,3,75,1,0
43305779,12000,12000,11900, 36 months,13.33%,406.24,Server,1 year,RENT,80000,Source Verified,15-Mar,Current,small_business,920xx,CA,10.35,0,3-Sep,665,669,0,81,65,9,1,10798,42%,23,16-Jan,406.24,16-Mar,16-Feb,NA,0,19668,3,2185,61.2,0,0,0,3,81,21,3,15,2,0,0,0,2,50,1,0
43769393,8200,8200,8200, 36 months,16.55%,290.52,,n/a,RENT,21600,Verified,15-Mar,Current,small_business,308xx,GA,20.5,0,10-Mar,730,734,1,NA,NA,3,0,4755,56.60%,5,16-Feb,290.52,16-Mar,16-Feb,NA,0,5174,1,1725,NA,0,0,0,NA,NA,5,0,1,1,0,0,0,0,NA,0,0
43839478,25000,25000,25000, 36 months,17.86%,902.06,President,< 1 year,OWN,240000,Not Verified,15-Mar,Current,small_business,082xx,NJ,12.27,0,4-Dec,705,709,4,44,NA,13,0,2829,11.50%,22,16-Feb,1030.63,16-Mar,16-Feb,44,0,444419,10,34186,10.3,0,0,2,1,52,1,4,8,7,0,0,0,4,0,0,0
42473209,27975,27975,27975, 36 months,20.49%,1046.65,Analyst,2 years,RENT,65000,Not Verified,15-Apr,Current,small_business,606xx,IL,25.16,0,7-Jul,700,704,0,NA,NA,12,0,19732,58.60%,21,16-Feb,1046.65,16-Apr,16-Feb,NA,0,62941,3,5245,58.6,0,0,0,14,NA,14,2,3,18,0,0,0,1,66.7,0,0
43325560,5000,5000,5000, 36 months,12.29%,166.77,Web Designer/ Developer,9 years,RENT,65000,Source Verified,15-Mar,Current,small_business,601xx,IL,16.88,0,3-May,680,684,1,NA,NA,11,0,12255,64.20%,15,16-Jan,166.77,16-Mar,16-Feb,NA,0,53533,6,4867,66.9,0,0,0,10,NA,6,5,5,8,0,0,0,1,40,0,0
43659466,2500,2500,2500, 36 months,11.53%,82.48,Payroll Analyst,5 years,RENT,63500,Verified,15-Mar,Current,small_business,606xx,IL,8.39,0,Mar-80,675,679,0,50,44,11,3,4849,26.50%,45,16-Feb,82.48,16-Mar,16-Feb,NA,0,39070,4,3552,33.1,0,0,2,28,NA,7,3,13,15,0,0,0,3,0,3,0
43829391,25000,25000,25000, 60 months,18.84%,646.32,Director/Assistant Professor/CRNA,2 years,MORTGAGE,173000,Source Verified,15-Mar,Current,small_business,377xx,TN,11.7,0,Jan-87,670,674,2,NA,NA,20,0,27299,61.90%,44,16-Feb,646.32,16-Mar,16-Feb,NA,0,577049,9,28852,83.4,0,0,3,7,NA,0,2,8,28,0,0,0,3,66.7,0,0
43155795,21000,21000,21000, 60 months,15.61%,506.34,Corporate Manager,6 years,MORTGAGE,115000,Source Verified,15-Mar,Current,small_business,633xx,MO,15.05,1,May-99,715,719,1,18,88,7,1,8705,53.70%,17,16-Feb,506.34,16-Mar,16-Feb,NA,0,41918,1,5988,56.2,0,0,2,4,24,0,4,7,6,0,0,0,1,50,1,0
43769165,22000,22000,22000, 36 months,10.99%,720.15,Ownerq,3 years,MORTGAGE,87000,Verified,15-Apr,Current,small_business,275xx,NC,15.7,0,Sep-92,720,724,0,67,NA,14,0,39477,42.40%,40,16-Feb,720.15,16-Apr,16-Feb,67,0,267728,3,19123,42.4,0,0,10,20,NA,1,6,20,3,0,0,0,0,25,0,0
43509179,27150,27150,27150, 36 months,18.84%,993.02,Senior Site Administrator,3 years,RENT,68000,Verified,15-Mar,Current,small_business,222xx,VA,30.04,0,4-Apr,680,684,0,NA,NA,6,0,41775,93.90%,17,16-Feb,993.02,16-Mar,16-Feb,NA,0,66852,7,11142,93.9,0,0,0,11,NA,16,4,9,7,0,0,0,4,100,0,0
41900361,34875,34875,34875, 60 months,25.83%,1040.67,Solutions Sales Executive,2 years,MORTGAGE,240000,Source Verified,15-Mar,Fully Paid,small_business,750xx,TX,0.91,0,5-Sep,705,709,2,NA,114,9,1,7288,37%,12,15-Nov,34086.88,,16-Jan,NA,0,427662,3,53458,45.3,0,0,2,58,NA,1,3,6,1,0,0,0,3,50,1,0
43649122,30000,30000,30000, 36 months,13.33%,1015.6,CEO,10+ years,MORTGAGE,150000,Source Verified,15-Mar,Current,small_business,430xx,OH,11.37,0,Mar-84,660,664,0,43,NA,7,0,21080,58.10%,21,16-Feb,1015.6,16-Mar,16-Feb,43,0,339032,2,48433,58.1,0,0,3,5,43,13,4,9,6,0,0,0,1,0,0,0
43580217,4000,4000,4000, 36 months,13.33%,135.42,Bartender,10+ years,RENT,58000,Source Verified,15-Mar,Current,small_business,890xx,NV,27.31,0,Aug-99,675,679,0,NA,78,15,1,9608,61.20%,47,16-Feb,135.42,16-Mar,16-Feb,NA,0,58075,8,3872,79.8,0,0,1,6,NA,13,8,25,16,0,0,0,4,66.7,1,0
43540757,10000,10000,10000, 60 months,16.55%,246.12,Attorney,10+ years,OWN,78226,Verified,15-Mar,Current,small_business,122xx,NY,23.43,0,Nov-89,710,714,0,65,NA,18,0,11244,55.10%,32,16-Feb,246.12,16-Mar,16-Feb,65,0,88441,5,5202,77.6,0,0,3,9,NA,7,8,12,10,0,0,0,3,50,0,0
43176533,16000,16000,16000, 36 months,14.65%,551.91,Office Manager,1 year,RENT,60000,Source Verified,15-Mar,Current,small_business,900xx,CA,15.46,0,2-Sep,705,709,1,77,NA,10,0,7851,37.60%,24,16-Feb,551.91,16-Mar,16-Feb,NA,0,17907,4,2238,96.6,0,0,0,6,NA,1,2,5,11,0,0,0,3,66.7,0,0
43440809,9600,9600,9600, 36 months,14.65%,331.15,President,5 years,OWN,90000,Source Verified,15-Mar,Current,small_business,978xx,OR,23.51,0,3-Jun,670,674,2,60,NA,7,0,17500,83.70%,41,16-Feb,331.15,16-Mar,16-Feb,NA,0,360951,5,51564,93.8,0,0,4,49,NA,2,2,11,16,0,0,0,5,100,0,0
43351295,9000,9000,9000, 36 months,15.61%,314.69,Logistics Manager,5 years,MORTGAGE,77000,Verified,15-Mar,Current,small_business,476xx,IN,24.28,0,Nov-97,670,674,1,69,78,15,1,14203,62.30%,37,16-Feb,314.69,16-Mar,16-Feb,69,0,227506,13,15167,81.4,0,0,2,7,69,1,5,11,16,0,0,0,5,80,0,1
43440798,25000,25000,25000, 60 months,13.33%,573.06,Escalation Manager,< 1 year,RENT,93000,Verified,15-Mar,Current,small_business,672xx,KS,21.88,0,Oct-95,800,804,0,NA,NA,18,0,4752,6%,39,16-Feb,573.06,16-Mar,15-Mar,NA,0,71462,5,4203,8,0,0,1,14,NA,2,6,15,13,NA,0,0,2,0,0,0
43510681,4350,4350,4350, 36 months,18.84%,159.11,CFO,2 years,RENT,80000,Source Verified,15-Mar,Current,small_business,980xx,WA,10.5,0,Jul-00,660,664,3,72,62,5,1,4809,62%,34,16-Feb,159.11,16-Mar,16-Feb,94,0,33245,5,6649,60,0,0,17,8,66,4,2,10,2,NA,0,0,3,0,1,0
43490309,35000,35000,35000, 36 months,13.33%,1184.86,Manager of Finance,1 year,OWN,250000,Verified,15-Apr,Current,small_business,913xx,CA,7.9,1,Sep-82,780,784,1,12,NA,18,0,100354,23%,44,16-Feb,1184.86,16-Mar,16-Feb,NA,0,1374159,8,91611,29.1,0,0,4,16,NA,1,3,12,13,0,0,0,2,0,0,0
43379427,6225,6225,6225, 36 months,15.61%,217.66,owner,10+ years,MORTGAGE,85000,Not Verified,15-Mar,Current,small_business,633xx,MO,9.29,0,5-May,695,699,0,41,74,7,1,1351,34.60%,13,16-Feb,217.66,16-Mar,16-Feb,NA,0,277557,4,39651,50.3,0,0,6,16,41,9,3,3,3,0,0,0,1,0,0,0
43351363,8000,8000,8000, 36 months,25.80%,321.48,Taking care of people ,4 years,RENT,25000,Verified,15-Mar,Charged Off,small_business,075xx,NJ,26.4,0,Oct-00,675,679,0,NA,NA,8,0,15818,69.40%,11,15-Oct,642.96,,16-Feb,NA,0,20534,6,2567,97.2,0,0,1,14,NA,NA,4,6,1,0,0,0,2,100,0,0
43429871,7000,7000,7000, 36 months,17.86%,252.58,Deputy,10+ years,MORTGAGE,60000,Verified,15-Mar,In Grace Period,small_business,443xx,OH,20.56,0,Nov-99,675,679,2,NA,57,11,1,5005,33%,35,16-Jan,252.58,16-Mar,16-Feb,33,0,21634,6,2163,41,0,0,7,6,NA,4,4,10,8,NA,0,0,4,25,1,0
41309105,19000,19000,19000, 60 months,25.83%,566.96,respiratory therapist,3 years,RENT,46000,Verified,15-Mar,Current,small_business,486xx,MI,22.36,0,Dec-95,685,689,0,49,NA,15,0,10505,70.50%,33,16-Feb,566.96,16-Mar,16-Feb,62,0,38256,3,2733,88.3,0,0,1,5,NA,16,3,7,14,0,0,0,1,75,0,0
43489478,15000,15000,15000, 36 months,9.99%,483.94,Owner,10+ years,MORTGAGE,120000,Not Verified,15-Apr,Current,small_business,720xx,AR,13.07,0,May-95,665,669,3,68,43,19,2,6514,22.10%,39,16-Feb,483.94,16-Mar,16-Feb,68,0,148973,8,9932,36.1,0,0,3,28,68,4,3,10,11,0,0,0,3,66.7,1,1
43590026,10275,10275,10275, 36 months,19.52%,379.35,Jeweler,10+ years,MORTGAGE,50000,Not Verified,15-Mar,Current,small_business,531xx,WI,21.46,0,Nov-97,725,729,1,29,NA,14,0,5560,23.60%,33,16-Feb,379.35,16-Mar,16-Feb,NA,0,170236,7,13095,20.7,0,0,2,8,NA,6,1,10,8,0,0,0,4,25,0,0
43429774,15000,15000,15000, 60 months,13.33%,343.84,Managing Attorney,4 years,RENT,95000,Source Verified,15-Apr,Current,small_business,787xx,TX,25.68,0,Jul-98,705,709,0,NA,NA,13,0,45124,87.80%,55,16-Feb,343.84,16-Mar,16-Feb,NA,0,338769,3,28231,94.9,0,0,0,92,NA,16,4,9,41,0,0,0,0,80,0,0
43105997,24000,24000,24000, 60 months,13.99%,558.32,Owner,5 years,MORTGAGE,96000,Not Verified,15-Mar,Current,small_business,240xx,VA,10.24,1,4-Feb,765,769,0,12,NA,12,0,3608,6.60%,27,16-Jan,558.32,16-Mar,16-Feb,NA,0,213593,7,17799,5.2,0,0,4,22,12,14,3,8,7,0,0,0,3,0,0,0
43379824,20000,20000,20000, 36 months,16.99%,712.96,Assistant General Manager,4 years,RENT,50000,Source Verified,15-Mar,In Grace Period,small_business,921xx,CA,23,0,2-Sep,695,699,1,64,NA,15,0,18417,75.80%,22,16-Feb,712.96,16-Mar,16-Feb,64,0,24715,5,1765,91.9,0,0,0,17,NA,3,3,3,9,0,0,0,1,66.7,0,0
43530158,35000,35000,34950, 36 months,20.49%,1309.49,manger,5 years,RENT,110000,Verified,15-Mar,Current,small_business,604xx,IL,11.46,0,6-Jun,705,709,0,35,NA,12,0,2374,30.10%,13,16-Jan,1309.49,16-Mar,16-Feb,35,0,35168,10,3517,16.5,0,0,0,6,NA,2,2,5,2,0,0,0,3,0,0,0
43479806,18300,18300,18300, 36 months,16.99%,652.36,Registered Nurse,7 years,RENT,81000,Verified,15-Mar,Fully Paid,small_business,112xx,NY,9.3,0,3-Nov,670,674,0,41,NA,18,0,15600,68.40%,24,15-May,1084.02,,15-Jun,NA,0,16755,1,931,70.8,0,0,0,24,NA,24,11,13,6,0,0,0,0,36.4,0,0
43549757,14900,14900,14900, 36 months,16.55%,527.9,Licensed Sales Agent,10+ years,RENT,231000,Source Verified,15-Apr,Fully Paid,small_business,940xx,CA,5.08,0,Oct-94,680,684,1,47,NA,5,0,6779,72.90%,12,15-Apr,14943.5,,15-Apr,48,0,10336,1,2584,57.7,0,0,0,30,47,4,1,5,4,0,0,0,1,0,0,0
43350789,15350,15350,15350, 36 months,18.84%,561.43,Assistant Director,10+ years,RENT,43000,Verified,15-Apr,Current,small_business,750xx,TX,16.66,0,May-87,660,664,2,77,NA,6,0,2100,55%,16,16-Feb,561.43,16-Mar,16-Feb,143,0,21700,5,3616,69,1,0,1,14,71,5,3,8,5,NA,0,0,3,66.7,0,0
43579579,19200,19200,19200, 60 months,25.57%,569.98,Teacher,10+ years,MORTGAGE,60200,Verified,15-Mar,Current,small_business,147xx,NY,19.34,0,Sep-95,700,704,0,62,NA,5,0,32799,24.80%,13,16-Feb,569.98,16-Mar,16-Feb,79,0,54663,3,13666,24.8,0,0,0,9,78,9,1,3,5,0,0,0,2,0,0,0
43510127,13825,13825,13825, 36 months,16.99%,492.84,Bldg Inspection Supervisor,10+ years,MORTGAGE,68000,Verified,15-Mar,Current,small_business,483xx,MI,26.37,0,Jul-98,685,689,1,NA,81,10,1,2241,22%,34,16-Feb,492.84,16-Mar,16-Feb,NA,0,42598,5,4260,35.5,0,0,7,27,NA,4,2,8,15,0,0,0,1,0,1,0
43449616,20000,20000,20000, 36 months,12.69%,670.9,Owner,2 years,MORTGAGE,100000,Source Verified,15-Mar,Current,small_business,945xx,CA,20.83,0,2-Feb,680,684,2,29,NA,16,0,24115,50.90%,46,16-Jan,670.9,16-Mar,16-Feb,29,0,209162,5,13944,60.3,0,0,5,8,29,3,3,15,15,0,0,0,2,50,0,0
43379559,3250,3250,3250, 36 months,24.99%,129.21,PRESIDENT,1 year,OWN,120000,Source Verified,15-Mar,Current,small_business,344xx,FL,1.56,0,3-Oct,660,664,3,71,NA,6,0,3929,83.60%,7,16-Feb,129.21,16-Mar,16-Feb,71,0,11554,5,2311,83.6,0,0,0,5,76,5,4,5,0,0,0,0,3,50,0,0
43226482,11500,11500,11500, 60 months,21.67%,315.47,E5,3 years,RENT,65500,Verified,15-Mar,Fully Paid,small_business,395xx,MS,25.93,0,10-Jan,665,669,2,NA,NA,9,0,13642,53.30%,23,15-May,11801.67,,15-Jun,NA,0,71599,6,7955,0,0,0,0,56,NA,1,0,1,13,0,0,0,2,0,0,0
43559396,6500,6500,6500, 36 months,19.52%,239.98,supervisor ,8 years,RENT,45000,Source Verified,15-Apr,Current,small_business,030xx,NH,16.35,0,3-Jan,670,674,3,NA,NA,10,0,5851,39.30%,11,16-Feb,239.98,16-Mar,16-Feb,NA,0,12474,9,1247,45.7,0,0,0,0,NA,0,7,9,1,0,0,0,6,37.5,0,0
43509817,12000,12000,12000, 36 months,17.86%,432.99,,n/a,RENT,55000,Verified,15-Mar,Current,small_business,782xx,TX,8.36,0,Mar-96,675,679,0,24,NA,8,0,6837,48.80%,24,16-Feb,432.99,16-Mar,16-Feb,NA,0,10547,7,1507,55.8,0,0,1,2,24,12,2,6,14,0,0,0,4,33.3,0,0
43369665,21350,21350,21350, 36 months,14.65%,736.46,Police Officer,7 years,MORTGAGE,70000,Verified,15-Mar,Current,small_business,207xx,MD,23.16,0,2-Jul,680,684,2,37,NA,8,0,19687,89.10%,18,16-Feb,736.46,16-Mar,16-Feb,37,0,249698,4,31212,86.4,0,0,1,8,37,3,3,4,10,0,0,0,2,66.7,0,0
43135466,25600,25600,25600, 60 months,19.52%,671.43,VP of RA and QS,9 years,MORTGAGE,138000,Verified,15-Mar,Current,small_business,462xx,IN,9.56,0,8-Jan,710,714,1,NA,NA,9,0,11649,33.80%,13,16-Feb,671.43,16-Mar,16-Feb,NA,0,238495,5,26499,17.7,0,0,1,10,NA,3,2,2,5,0,0,0,3,0,0,0
43389490,20000,20000,20000, 36 months,13.99%,683.46,Salesforce Architect/Developer,8 years,RENT,146215,Verified,15-Mar,Current,small_business,600xx,IL,0.43,0,Mar-98,665,669,1,NA,NA,4,0,1306,12.80%,11,16-Feb,683.46,16-Mar,16-Feb,NA,0,1306,2,435,14.4,0,0,2,2,NA,2,2,6,0,0,0,0,1,0,0,0
42844496,12600,12600,12600, 60 months,24.50%,366.15,Asset Protection Manager,2 years,RENT,37348,Verified,15-Mar,Fully Paid,small_business,610xx,IL,19.22,0,9-Sep,660,664,1,NA,NA,10,0,6866,61.90%,18,15-Jul,12723.77,,15-Aug,NA,0,47645,2,4765,76.3,0,0,0,17,NA,1,1,2,14,0,0,0,1,100,0,0
41163423,5000,5000,5000, 36 months,9.17%,159.4,Owner,10+ years,MORTGAGE,65000,Verified,15-Mar,Current,small_business,928xx,CA,14.01,0,Feb-69,670,674,0,64,49,9,1,9441,34.50%,41,16-Feb,159.4,16-Mar,16-Feb,64,0,45077,5,5009,21.5,0,0,4,10,64,10,3,17,8,0,0,0,1,0,1,0
43539330,31700,31700,31700, 36 months,13.99%,1083.28,Director,10+ years,MORTGAGE,186000,Not Verified,15-Mar,Current,small_business,146xx,NY,23.71,0,Aug-90,765,769,0,NA,NA,14,0,88660,27.60%,20,16-Feb,1083.28,16-Mar,16-Feb,NA,0,232443,4,16603,31.2,0,0,0,8,NA,7,3,10,5,0,0,0,3,14.3,0,0
43236069,35000,35000,34975, 60 months,18.84%,904.85,Vice President,9 years,MORTGAGE,180000,Verified,15-Mar,Current,small_business,750xx,TX,8.31,0,11-May,710,714,1,NA,NA,7,0,13102,47.60%,8,16-Feb,904.85,16-Mar,16-Feb,NA,0,736043,5,105149,60.9,0,0,1,13,NA,1,2,4,1,0,0,0,2,33.3,0,0
42221122,9550,9550,9550, 36 months,25.89%,384.22,Owner,2 years,RENT,30000,Not Verified,15-Mar,Current,small_business,114xx,NY,34.67,0,8-Mar,660,664,2,NA,NA,21,0,22613,80.50%,24,16-Feb,384.22,16-Mar,16-Feb,NA,0,30019,4,1429,95.2,0,0,0,29,NA,2,12,13,1,0,0,0,2,75,0,0
43289398,30000,30000,30000, 36 months,17.57%,1078.12,Professor,6 years,MORTGAGE,74000,Verified,15-Mar,Charged Off,small_business,451xx,OH,1.39,1,Dec-98,660,664,0,14,65,7,2,3734,20.70%,32,15-Jun,1078.12,,15-Dec,14,0,165511,2,23644,26.7,0,0,0,38,NA,21,1,4,25,0,0,1,0,0,1,1
43295907,12000,12000,12000, 60 months,15.61%,289.34,Manager Marketplace Exchange,8 years,MORTGAGE,63000,Verified,15-Mar,Current,small_business,612xx,IL,33.83,0,2-Jun,760,764,1,NA,NA,30,0,10657,17.60%,55,16-Feb,289.34,16-Mar,16-Feb,NA,0,54544,12,1818,14.1,0,0,2,15,NA,1,5,15,24,0,0,0,4,0,0,0
43285675,35000,35000,35000, 60 months,19.52%,917.97,CEO,10+ years,MORTGAGE,460000,Not Verified,15-Apr,Current,small_business,914xx,CA,0.72,0,Mar-96,805,809,5,NA,NA,14,0,10704,8.20%,31,16-Feb,917.97,16-Mar,16-Feb,NA,0,2403797,2,171700,8.2,0,0,6,51,NA,0,6,17,3,0,0,0,0,0,0,0
43116204,26625,26625,26625, 60 months,20.49%,712.68,Owner,10+ years,OWN,78600,Not Verified,15-Mar,Current,small_business,193xx,PA,3.6,0,Feb-00,670,674,0,40,41,5,1,6336,84.50%,18,16-Feb,712.68,16-Mar,16-Feb,NA,0,12825,2,3206,84.5,0,0,5,12,40,6,2,8,4,0,0,0,1,66.7,0,1
41920277,20000,20000,20000, 36 months,10.99%,654.68,Owner,1 year,MORTGAGE,135000,Source Verified,15-Mar,Current,small_business,786xx,TX,4.64,1,Apr-93,690,694,0,1,NA,14,0,19434,40%,30,16-Feb,654.68,16-Mar,16-Feb,1,1,187972,5,13427,49.4,0,0,3,11,1,8,5,19,1,1,0,1,2,12.5,0,0
43216465,8000,8000,8000, 36 months,13.99%,273.39,Customer Service Engineer,2 years,RENT,40000,Verified,15-Mar,Current,small_business,186xx,PA,17.97,0,Nov-95,670,674,0,67,56,5,1,5684,54.10%,10,16-Feb,273.39,16-Mar,16-Feb,NA,0,20823,5,4165,73.6,0,0,0,15,NA,12,3,4,4,0,0,0,2,66.7,0,1
43265910,10750,10750,10750, 36 months,18.25%,389.99,Lead Pawn Broker,8 years,OWN,37000,Verified,15-Mar,Current,small_business,331xx,FL,3.41,0,1-Jun,705,709,1,40,NA,6,0,3582,27.80%,10,16-Feb,389.99,16-Mar,16-Feb,40,0,4422,4,737,27.8,0,0,0,5,NA,4,4,4,6,0,0,0,2,0,0,0
42363588,16000,16000,16000, 36 months,12.69%,536.72,owner,5 years,MORTGAGE,45000,Verified,15-Mar,Current,small_business,614xx,IL,18.16,0,4-Nov,705,709,1,38,NA,8,0,1604,15.30%,21,16-Jan,536.72,16-Mar,16-Feb,47,0,80760,6,10095,1,0,0,5,52,NA,4,1,2,7,0,0,0,1,0,0,0
